Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
jabref,logic__gui__cli,src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesView.java,None,None,4.36,None,4.36,None,4.36,None,4.36,None,4.36,None,4.36,None,4.36,None,4.36,None,4.36
jabref,logic__gui__cli,src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesAction.java,None,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/help/ErrorConsoleAction.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/maintable/PersistenceVisualStateTable.java,None,preferences,105.28,preferences,105.28,preferences,105.28,preferences,105.28,preferences,105.28,preferences,105.28,preferences,105.28,preferences,105.28,preferences,105.28
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bibtex/comparator/BibStringDiff.java,None,None,2.46,None,2.46,None,2.46,None,2.46,None,2.46,None,2.46,None,2.46,None,2.46,None,2.46
jabref,logic__gui__cli,src/main/java/org/jabref/model/strings/LatexToUnicodeAdapter.java,model,model,91.30,model,91.30,model,91.30,model,91.30,model,91.30,model,91.30,model,91.30,model,91.30,model,91.30
jabref,logic__gui__cli,src/main/java/org/jabref/gui/undo/UndoableRemoveString.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/shared/exception/OfflineLockException.java,None,None,5.69,None,5.69,None,5.69,None,5.69,None,5.69,None,5.69,None,5.69,None,5.69,None,5.69
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/medline/MeshHeading.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/gui/autocompleter/WordSuggestionProvider.java,None,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/BindingsHelper.java,None,model,19.30,None,19.30,None,19.30,None,19.30,None,19.30,None,19.30,None,19.30,None,19.30,None,19.30
jabref,logic__gui__cli,src/main/java/org/jabref/logic/cleanup/CleanupWorker.java,None,None,3.50,None,3.50,None,3.50,None,3.50,None,3.50,None,3.50,None,3.50,None,3.50,None,3.50
jabref,logic__gui__cli,src/main/java/org/jabref/preferences/PreviewPreferences.java,preferences,preferences,92.83,preferences,92.83,preferences,92.83,preferences,92.83,preferences,92.83,preferences,92.83,preferences,92.83,preferences,92.83,preferences,92.83
jabref,logic__gui__cli,src/main/java/org/jabref/gui/exporter/SaveAction.java,None,preferences,36.00,preferences,36.00,preferences,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/shared/DBMSConnection.java,None,model,25.57,model,25.57,None,25.57,None,25.57,None,25.57,None,25.57,None,25.57,None,25.57,None,25.57
jabref,logic__gui__cli,src/main/java/org/jabref/gui/groups/GroupViewMode.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/RisKeywords.java,None,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldValueCell.java,None,model,16.58,None,16.58,None,16.58,None,16.58,None,16.58,None,16.58,None,16.58,None,16.58,None,16.58
jabref,logic__gui__cli,src/main/java/org/jabref/gui/libraryproperties/general/GeneralPropertiesView.java,None,preferences,36.00,preferences,36.00,preferences,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00,None,36.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/UTF8Checker.java,None,None,4.91,None,4.91,None,4.91,None,4.91,None,4.91,None,4.91,None,4.91,None,4.91,None,4.91
jabref,logic__gui__cli,src/main/java/org/jabref/gui/cleanup/CleanupPresetPanel.java,None,model,19.17,None,19.17,None,19.17,None,19.17,None,19.17,None,19.17,None,19.17,None,19.17,None,19.17
jabref,logic__gui__cli,src/main/java/org/jabref/model/util/TreeCollector.java,model,model,109.08,model,109.08,model,109.08,model,109.08,model,109.08,model,109.08,model,109.08,model,109.08,model,109.08
jabref,logic__gui__cli,src/main/java/org/jabref/gui/importer/ImporterViewModel.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/autocompleter/StringSuggestionProvider.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/GroupMerger.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/keyboard/CodeAreaKeyBindings.java,None,None,3.75,None,3.75,None,3.75,None,3.75,None,3.75,None,3.75,None,3.75,None,3.75,None,3.75
jabref,logic__gui__cli,src/main/java/org/jabref/model/openoffice/style/CitationMarkerEntry.java,model,model,93.91,model,93.91,model,93.91,model,93.91,model,93.91,model,93.91,model,93.91,model,93.91,model,93.91
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/CitationKeyEditor.java,None,preferences,105.63,preferences,105.63,preferences,105.63,preferences,105.63,preferences,105.63,preferences,105.63,preferences,105.63,preferences,105.63,preferences,105.63
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/HTMLParagraphs.java,None,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54
jabref,logic__gui__cli,src/main/java/org/jabref/model/groups/GroupHierarchyType.java,model,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22,model,92.22
jabref,logic__gui__cli,src/main/java/org/jabref/gui/specialfields/SpecialFieldMenuItemFactory.java,None,preferences,35.00,preferences,35.00,preferences,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/journals/JournalAbbreviationRepository.java,None,None,2.76,None,2.76,None,2.76,None,2.76,None,2.76,None,2.76,None,2.76,None,2.76,None,2.76
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/BiblioscapeImporter.java,None,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/TextBasedPreviewLayout.java,None,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54,None,3.54
jabref,logic__gui__cli,src/main/java/org/jabref/gui/documentviewer/PdfDocumentViewModel.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/cleanup/RelativePathsCleanup.java,None,None,4.18,None,4.18,None,4.18,None,4.18,None,4.18,None,4.18,None,4.18,None,4.18,None,4.18
jabref,logic__gui__cli,src/main/java/org/jabref/gui/openoffice/OOError.java,None,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/MedlinePlainImporter.java,None,model,52.14,model,52.14,model,52.14,model,52.14,model,52.14,None,52.14,None,52.14,None,52.14,None,52.14
jabref,logic__gui__cli,src/main/java/org/jabref/gui/linkedfile/LinkedFilesEditDialogViewModel.java,None,None,2.79,None,2.79,None,2.79,None,2.79,None,2.79,None,2.79,None,2.79,None,2.79,None,2.79
jabref,logic__gui__cli,src/main/java/org/jabref/logic/WatchServiceUnavailableException.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/LatexCitationsTab.java,None,preferences,35.27,preferences,35.27,preferences,35.27,None,35.27,None,35.27,None,35.27,None,35.27,None,35.27,None,35.27
jabref,logic__gui__cli,src/main/java/org/jabref/logic/openoffice/style/OOPreFormatter.java,None,None,3.41,None,3.41,None,3.41,None,3.41,None,3.41,None,3.41,None,3.41,None,3.41,None,3.41
jabref,logic__gui__cli,src/main/java/org/jabref/gui/externalfiles/UnlinkedFilesCrawler.java,None,None,3.67,None,3.67,None,3.67,None,3.67,None,3.67,None,3.67,None,3.67,None,3.67,None,3.67
jabref,logic__gui__cli,src/main/java/org/jabref/gui/search/SearchTextField.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/util/io/XMLUtil.java,None,model,64.26,model,64.26,model,64.26,model,64.26,model,64.26,model,64.26,None,64.26,None,64.26,None,64.26
jabref,logic__gui__cli,src/main/java/org/jabref/gui/entryeditor/PreviewSwitchAction.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/AuthorFirstFirstCommas.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/gui/theme/StyleSheet.java,None,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58,None,3.58
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/SimpleEditorViewModel.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/AuthorFirstLastCommas.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/model/strings/UnicodeToReadableCharMap.java,model,model,63.06,model,63.06,model,63.06,model,63.06,model,63.06,model,63.06,None,63.06,None,63.06,None,63.06
jabref,logic__gui__cli,src/main/java/org/jabref/gui/icon/JabrefIconProvider.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/CommentMerger.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/NameFormatter.java,None,None,4.48,None,4.48,None,4.48,None,4.48,None,4.48,None,4.48,None,4.48,None,4.48,None,4.48
jabref,logic__gui__cli,src/main/java/org/jabref/model/groups/AutomaticPersonsGroup.java,model,model,88.43,model,88.43,model,88.43,model,88.43,model,88.43,model,88.43,model,88.43,model,88.43,None,88.43
jabref,logic__gui__cli,src/main/java/org/jabref/gui/help/VersionWorker.java,None,None,1.68,None,1.68,None,1.68,None,1.68,None,1.68,None,1.68,None,1.68,None,1.68,None,1.68
jabref,logic__gui__cli,src/main/java/org/jabref/logic/util/Version.java,None,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94,None,2.94
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/util/JsonReader.java,None,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/SimpleEditor.java,None,preferences,101.76,preferences,101.76,preferences,101.76,preferences,101.76,preferences,101.76,preferences,101.76,preferences,101.76,preferences,101.76,preferences,101.76
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/stringadd/BibTexStringAddDetailsView.java,None,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/EditorTextArea.java,None,None,3.96,None,3.96,None,3.96,None,3.96,None,3.96,None,3.96,None,3.96,None,3.96,None,3.96
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/transformers/DBLPQueryTransformer.java,None,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56
jabref,logic__gui__cli,src/main/java/org/jabref/gui/actions/Action.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/net/ssl/SSLPreferences.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/model/search/matchers/MatcherSets.java,model,model,93.40,model,93.40,model,93.40,model,93.40,model,93.40,model,93.40,model,93.40,model,93.40,model,93.40
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/transformers/ScholarQueryTransformer.java,None,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57,None,2.57
jabref,logic__gui__cli,src/main/java/org/jabref/gui/slr/ExistingStudySearchAction.java,None,preferences,37.52,preferences,37.52,preferences,37.52,None,37.52,None,37.52,None,37.52,None,37.52,None,37.52,None,37.52
jabref,logic__gui__cli,src/main/java/org/jabref/logic/bibtex/comparator/BibEntryDiff.java,None,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58
jabref,logic__gui__cli,src/main/java/org/jabref/gui/errorconsole/ErrorConsoleViewModel.java,None,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97,None,3.97
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/UrlChecker.java,None,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58,None,2.58
jabref,logic__gui__cli,src/main/java/org/jabref/gui/preferences/entryeditor/EntryEditorTab.java,None,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,preferences,88.37,None,88.37
jabref,logic__gui__cli,src/main/java/org/jabref/logic/integrity/EntryLinkChecker.java,None,preferences,46.84,preferences,46.84,preferences,46.84,preferences,46.84,None,46.84,None,46.84,None,46.84,None,46.84,None,46.84
jabref,logic__gui__cli,src/main/java/org/jabref/gui/libraryproperties/contentselectors/ContentSelectorViewModel.java,None,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00,None,2.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fileformat/MsBibImporter.java,None,None,2.49,None,2.49,None,2.49,None,2.49,None,2.49,None,2.49,None,2.49,None,2.49,None,2.49
jabref,logic__gui__cli,src/main/java/org/jabref/logic/remote/server/RemoteListenerServer.java,None,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89
jabref,logic__gui__cli,src/main/java/org/jabref/gui/specialfields/SpecialFieldsPreferences.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/format/Default.java,None,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59,None,2.59
jabref,logic__gui__cli,src/main/java/org/jabref/gui/push/PushToWinEdt.java,None,preferences,35.00,preferences,35.00,preferences,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00,None,35.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/texparser/ParseLatexDialogViewModel.java,None,preferences,35.60,preferences,35.60,preferences,35.60,None,35.60,None,35.60,None,35.60,None,35.60,None,35.60,None,35.60
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/identifier/ISSN.java,model,model,87.76,model,87.76,model,87.76,model,87.76,model,87.76,model,87.76,model,87.76,model,87.76,None,87.76
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/ParsedEntryLink.java,model,model,89.77,model,89.77,model,89.77,model,89.77,model,89.77,model,89.77,model,89.77,model,89.77,None,89.77
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/ViewModelTreeCellFactory.java,None,model,21.14,model,21.14,None,21.14,None,21.14,None,21.14,None,21.14,None,21.14,None,21.14,None,21.14
jabref,logic__gui__cli,src/main/java/org/jabref/logic/layout/LayoutEntry.java,None,preferences,95.21,preferences,95.21,preferences,95.21,preferences,95.21,preferences,95.21,preferences,95.21,preferences,95.21,preferences,95.21,preferences,95.21
jabref,logic__gui__cli,src/main/java/org/jabref/logic/protectedterms/ProtectedTermsList.java,None,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09,None,3.09
jabref,logic__gui__cli,src/main/java/org/jabref/gui/collab/groupchange/GroupChangeDetailsView.java,None,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30,None,3.30
jabref,logic__gui__cli,src/main/java/org/jabref/gui/importer/ImportCustomEntryTypesDialogViewModel.java,None,model,48.61,model,48.61,model,48.61,model,48.61,None,48.61,None,48.61,None,48.61,None,48.61,None,48.61
jabref,logic__gui__cli,src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java,None,preferences,105.13,preferences,105.13,preferences,105.13,preferences,105.13,preferences,105.13,preferences,105.13,preferences,105.13,preferences,105.13,preferences,105.13
jabref,logic__gui__cli,src/main/java/org/jabref/model/database/BibDatabases.java,model,model,98.11,model,98.11,model,98.11,model,98.11,model,98.11,model,98.11,model,98.11,model,98.11,model,98.11
jabref,logic__gui__cli,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadListChangeListener.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/gui/help/AboutAction.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
jabref,logic__gui__cli,src/main/java/org/jabref/model/entry/Month.java,model,model,79.05,model,79.05,model,79.05,model,79.05,model,79.05,model,79.05,model,79.05,None,79.05,None,79.05
jabref,logic__gui__cli,src/main/java/org/jabref/logic/importer/fetcher/GoogleScholar.java,None,model,16.13,None,16.13,None,16.13,None,16.13,None,16.13,None,16.13,None,16.13,None,16.13,None,16.13
jabref,logic__gui__cli,src/main/java/org/jabref/logic/exporter/BibtexDatabaseWriter.java,None,model,35.69,model,35.69,model,35.69,None,35.69,None,35.69,None,35.69,None,35.69,None,35.69,None,35.69
jabref,logic__gui__cli,src/main/java/org/jabref/gui/JabRefGUI.java,None,preferences,90.87,preferences,90.87,preferences,90.87,preferences,90.87,preferences,90.87,preferences,90.87,preferences,90.87,preferences,90.87,preferences,90.87
