Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign
jabref,logic,src/main/java/org/jabref/logic/integrity/MonthChecker.java,UM,UM,9.63,UM,20,UM
jabref,logic,src/main/java/org/jabref/model/openoffice/uno/UUMameAccess.java,DM,DM,92.8,UM,30,DM
jabref,logic,src/main/java/org/jabref/logic/layout/format/CreateDocBook5Authors.java,UM,UM,2.57,UM,5,UM
jabref,logic,src/main/java/org/jabref/logic/layout/LayoutHelper.java,UM,DM,92.73,UM,10,UM
jabref,logic,src/main/java/org/jabref/logic/msbib/MSBibDatabase.java,UM,UM,28.05,UM,20,UM
jabref,logic,src/main/java/org/jabref/model/openoffice/style/ComparableCitation.java,DM,DM,94.22,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java,DM,DM,61.96,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/openoffice/ManageCitationsDialogView.java,DM,DM,59.69,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/MedlineFetcher.java,UM,UM,9.7,UM,5,UM
jabref,logic,src/main/java/org/jabref/gui/linkedfile/AttachFileAction.java,DM,DM,68.71,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/auximport/FromAuxDialog.java,DM,DM,88.37,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/undo/AbstractUndoableJabRefEdit.java,DM,DM,64.66,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/transformers/BiodiversityLibraryTransformer.java,UM,UM,2.57,UM,0,UM
jabref,logic,src/main/java/org/jabref/gui/collab/stringdelete/BibTexStringDelete.java,DM,DM,62.95,DM,90,DM
jabref,logic,src/main/java/org/jabref/logic/exporter/XmpPdfExporter.java,UM,UM,4.13,UM,20,UM
jabref,logic,src/main/java/org/jabref/gui/mergeentries/MergeResult.java,DM,DM,65.18,DM,85,UM
jabref,logic,src/main/java/org/jabref/gui/edit/automaticfiededitor/editfieldcontent/EditFieldContentTabView.java,DM,DM,60.28,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/search/rules/describer/GrammarBasedSearchRuleDescriber.java,DM,DM,56.79,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/CopyFieldValueCommand.java,DM,DM,67.2,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/push/PushToWinEdt.java,DM,DM,65.1,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/openoffice/OOBibBase.java,DM,DM,60.56,DM,95,UM
jabref,logic,src/main/java/org/jabref/logic/bibtex/comparator/PreambleDiff.java,UM,UM,3.72,UM,20,UM
jabref,logic,src/main/java/org/jabref/preferences/SearchPreferences.java,DM,DM,87.72,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMergerFactory.java,DM,DM,62.95,DM,99,DM
jabref,logic,src/main/java/org/jabref/logic/crawler/StudyYamlParser.java,UM,UM,3.26,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/preferences/preview/PreviewTab.java,DM,DM,68.12,DM,70,DM
jabref,logic,src/main/java/org/jabref/model/openoffice/uno/UnoStyle.java,DM,DM,84.57,DM,70,DM
jabref,logic,src/main/java/org/jabref/logic/layout/format/GetOpenOfficeType.java,UM,UM,2.8,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/documentviewer/DocumentViewModel.java,DM,DM,73.7,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/integrity/BooktitleChecker.java,UM,UM,2.57,UM,5,UM
jabref,logic,src/main/java/org/jabref/gui/preferences/network/CustomCertificateViewModel.java,DM,DM,90.27,DM,80,DM
jabref,logic,src/main/java/org/jabref/model/search/matchers/AndMatcher.java,DM,DM,93.4,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/edit/automaticfiededitor/LastAutomaticFieldEditorEdit.java,DM,DM,63.7,DM,100,DM
jabref,logic,src/main/java/org/jabref/model/util/DummyFileUpdateMonitor.java,DM,DM,93.88,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fileformat/ModsImporter.java,UM,UM,21.35,UM,5,UM
jabref,logic,src/main/java/org/jabref/gui/search/GlobalSearchResultDialog.java,DM,DM,83,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fileformat/MedlineImporter.java,UM,UM,8.36,UM,0,UM
jabref,logic,src/main/java/org/jabref/logic/util/io/CitationKeyBasedFileFinder.java,UM,UM,7.94,UM,10,UM
jabref,logic,src/main/java/org/jabref/model/entry/types/BibtexEntryTypeDefinitions.java,DM,DM,69.58,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/importer/IdFetcher.java,UM,UM,2.59,UM,0,UM
jabref,logic,src/main/java/org/jabref/preferences/ExternalApplicationsPreferences.java,DM,DM,92.25,DM,99,DM
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FileMerger.java,DM,DM,63.32,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldNameCell.java,DM,DM,64.65,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/remote/RemoteMessage.java,UM,UM,2.6,DM,70,UM
jabref,logic,src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditorViewModel.java,DM,DM,105.68,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/undo/NamedCompound.java,DM,DM,62.95,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/OpenExternalLinkAction.java,DM,DM,73.72,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/nameformatter/NameFormatterTabViewModel.java,DM,DM,100.35,DM,70,DM
jabref,logic,src/main/java/org/jabref/logic/layout/AbstractParamLayoutFormatter.java,UM,UM,2.53,UM,20,UM
jabref,logic,src/main/java/org/jabref/gui/groups/GroupViewMode.java,DM,DM,65.46,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/entry/EntryTabViewModel.java,DM,DM,93.04,DM,70,DM
jabref,logic,src/main/java/org/jabref/logic/util/strings/UnicodeLigaturesMap.java,UM,UM,19.84,UM,10,UM
jabref,logic,src/main/java/org/jabref/logic/importer/util/ShortDOIService.java,UM,UM,22.6,UM,10,UM
jabref,logic,src/main/java/org/jabref/preferences/BibEntryPreferences.java,DM,DM,100.22,DM,95,DM
jabref,logic,src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlap.java,DM,DM,93,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/entryeditor/OtherFieldsTab.java,DM,DM,96.34,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/protectedterms/ProtectedTermsPreferences.java,UM,UM,2.54,DM,85,DM
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ShowDiffConfig.java,DM,DM,65.18,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/openoffice/style/OOBibStyle.java,UM,UM,38.49,UM,30,UM
jabref,logic,src/main/java/org/jabref/gui/fieldeditors/JournalEditorViewModel.java,DM,DM,74,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/importexport/ImportExportTab.java,DM,DM,83.86,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/integrity/TitleChecker.java,UM,UM,3.54,UM,10,UM
jabref,logic,src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanup.java,UM,UM,2.47,UM,10,UM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/ZbMATH.java,UM,DM,92.99,UM,0,UM
jabref,logic,src/main/java/org/jabref/logic/msbib/MSBibConverter.java,UM,UM,5.31,UM,20,UM
jabref,logic,src/main/java/org/jabref/gui/entryeditor/FieldsEditorTab.java,DM,DM,100.07,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/util/io/AutoLinkPreferences.java,UM,UM,2.52,DM,95,UM
jabref,logic,src/main/java/org/jabref/logic/layout/format/RisKeywords.java,UM,UM,2.56,UM,0,UM
jabref,logic,src/main/java/org/jabref/gui/preferences/citationkeypattern/CitationKeyPatternTabViewModel.java,DM,DM,84.92,DM,55,DM
jabref,logic,src/main/java/org/jabref/gui/util/comparator/NumericFieldComparator.java,DM,DM,62.23,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/help/AboutDialogView.java,DM,DM,61.88,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fileformat/OvidImporter.java,UM,UM,14.34,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/bibtexextractor/ExtractBibtexAction.java,DM,DM,64.8,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/texparser/ParseLatexResultView.java,DM,DM,63.83,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/PreferencesDialogView.java,DM,DM,92.77,DM,60,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/citationkeypattern/CitationKeyPatternTab.java,DM,DM,88.37,DM,85,DM
jabref,logic,src/main/java/org/jabref/logic/layout/LayoutFormatterBasedFormatter.java,UM,UM,2.57,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/groups/GroupDialogViewModel.java,DM,DM,59.58,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/autocompleter/SuggestionProviders.java,DM,DM,63.02,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/util/DefaultFileUpdateMonitor.java,DM,DM,68.66,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/layout/ParamLayoutFormatter.java,UM,UM,2.6,UM,15,UM
jabref,logic,src/main/java/org/jabref/logic/importer/QueryParser.java,UM,UM,2.56,UM,15,UM
jabref,logic,src/main/java/org/jabref/logic/integrity/UrlChecker.java,UM,UM,2.58,UM,15,UM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/transformers/DBLPQueryTransformer.java,UM,UM,2.56,UM,0,UM
jabref,logic,src/main/java/org/jabref/gui/citationkeypattern/GenerateCitationKeyAction.java,DM,DM,58.47,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/edit/ManageKeywordsDisplayType.java,DM,DM,65.46,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/cleanup/CleanupAction.java,DM,DM,107.8,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/bibtex/FileFieldWriter.java,UM,UM,2.53,UM,0,UM
jabref,logic,src/main/java/org/jabref/logic/layout/format/FirstPage.java,UM,UM,2.58,UM,20,UM
jabref,logic,src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeAmpersandsFormatter.java,UM,UM,3.9,UM,10,UM
jabref,logic,src/main/java/org/jabref/logic/texparser/TexBibEntriesResolver.java,UM,UM,10.77,UM,20,UM
jabref,logic,src/main/java/org/jabref/model/pdf/search/SearchFieldConstants.java,DM,DM,93.58,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/sidebuttons/ToggleMergeUnmergeButton.java,DM,DM,70.12,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbrCommas.java,UM,UM,2.59,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java,DM,DM,61.22,DM,80,DM
jabref,logic,src/main/java/org/jabref/model/search/rules/ContainsBasedSearchRule.java,DM,DM,87.11,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/transformers/DefaultLuceneQueryTransformer.java,UM,UM,2.56,UM,5,UM
jabref,logic,src/main/java/org/jabref/gui/libraryproperties/saving/SavingPropertiesViewModel.java,DM,DM,58.83,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/importer/fetcher/WebSearchPaneView.java,DM,DM,100.33,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/entryeditor/PreviewSwitchAction.java,DM,DM,63.9,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/theme/Theme.java,DM,DM,61.76,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/customexporter/CustomExporterTab.java,DM,DM,93.04,DM,90,DM
jabref,logic,src/main/java/org/jabref/logic/net/URLDownload.java,UM,UM,20.39,UM,30,UM
jabref,logic,src/main/java/org/jabref/logic/cleanup/DoiCleanup.java,UM,UM,21.17,UM,20,UM
jabref,logic,src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesAction.java,DM,DM,72.76,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/importer/actions/OpenDatabaseAction.java,DM,DM,60.41,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/fieldeditors/identifier/ISBNIdentifierEditorViewModel.java,DM,DM,102.27,DM,93,DM
jabref,logic,src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapWithin.java,DM,DM,80.93,DM,80,DM
jabref,logic,src/main/java/org/jabref/gui/maintable/OpenExternalFileAction.java,DM,DM,61.98,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/bibtex/comparator/BibDatabaseDiff.java,UM,UM,36.28,UM,20,UM
jabref,logic,src/main/java/org/jabref/logic/importer/ParserResult.java,UM,UM,6.45,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/edit/automaticfiededitor/MoveFieldValueAction.java,DM,DM,61.55,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/collab/stringadd/BibTexStringAddDetailsView.java,DM,DM,64.78,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/pdf/search/retrieval/PdfSearcher.java,UM,UM,3.5,UM,15,UM
jabref,logic,src/main/java/org/jabref/gui/logging/ApplicationInsightsLogEvent.java,DM,DM,59.41,DM,90,DM
jabref,logic,src/main/java/org/jabref/logic/cleanup/TimeStampToModificationDate.java,UM,UM,11.88,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/exporter/WriteMetadataToPdfAction.java,DM,DM,61.03,DM,85,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/customimporter/CustomImporterTab.java,DM,DM,93.2,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/util/DialogWindowState.java,DM,DM,64.45,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/externalfiles/DateRange.java,DM,DM,64.57,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fileformat/mods/RecordInfo.java,UM,UM,30.36,DM,80,UM
jabref,logic,src/main/java/org/jabref/logic/cleanup/ISSNCleanup.java,UM,UM,11,UM,20,UM
jabref,logic,src/main/java/org/jabref/logic/shared/listener/OracleNotificationListener.java,UM,UM,5.14,DM,80,UM
jabref,logic,src/main/java/org/jabref/logic/importer/ImporterPreferences.java,UM,UM,10.08,UM,30,DM
jabref,logic,src/main/java/org/jabref/logic/layout/format/WrapFileLinks.java,UM,UM,11,UM,0,UM
jabref,logic,src/main/java/org/jabref/logic/shared/OracleProcessor.java,UM,UM,32.76,UM,10,UM
jabref,logic,src/main/java/org/jabref/model/search/GroupSearchQuery.java,DM,DM,88.77,DM,90,DM
jabref,logic,src/main/java/org/jabref/logic/util/WebViewStore.java,UM,UM,9.09,DM,90,UM
jabref,logic,src/main/java/org/jabref/model/groups/KeywordGroup.java,DM,DM,88.77,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/exporter/TemplateExporter.java,UM,UM,4.96,UM,20,UM
jabref,logic,src/main/java/org/jabref/gui/undo/UndoableKeyChange.java,DM,DM,62.95,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/actions/JabRefAction.java,DM,DM,59.41,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/theme/ThemeManager.java,DM,DM,62.14,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/integrity/CitationKeyDuplicationChecker.java,UM,UM,9.44,UM,20,UM
jabref,logic,src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java,DM,DM,102.19,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/general/GeneralTab.java,DM,DM,90.94,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/logging/ApplicationInsightsWriter.java,DM,DM,62.27,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/importer/PagedSearchBasedParserFetcher.java,UM,UM,2.5,UM,0,UM
jabref,logic,src/main/java/org/jabref/logic/formatter/minifier/MinifyNameListFormatter.java,UM,UM,23.7,UM,10,UM
jabref,logic,src/main/java/org/jabref/model/entry/Date.java,DM,DM,71.52,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/layout/format/DocBookVersion.java,UM,UM,2.6,UM,0,UM
jabref,logic,src/main/java/org/jabref/logic/pdf/PdfAnnotationImporter.java,UM,UM,10.01,UM,5,UM
jabref,logic,src/main/java/org/jabref/gui/help/AboutDialogViewModel.java,DM,DM,68.47,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/util/strings/StringSimilarity.java,UM,UM,2.58,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/sidepane/GroupsSidePaneComponent.java,DM,DM,63.49,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/entryeditor/EntryEditor.java,DM,DM,59.87,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/layout/format/LastPage.java,UM,UM,2.58,UM,20,UM
jabref,logic,src/main/java/org/jabref/logic/shared/DatabaseSynchronizer.java,UM,UM,3.58,UM,20,UM
jabref,logic,src/main/java/org/jabref/logic/layout/format/ReplaceWithEscapedDoubleQuotes.java,UM,UM,2.58,UM,10,UM
jabref,logic,src/main/java/org/jabref/logic/formatter/casechanger/Title.java,UM,UM,10.93,UM,5,UM
jabref,logic,src/main/java/org/jabref/model/FieldChange.java,DM,DM,87.11,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/ACMPortalFetcher.java,UM,UM,2.55,UM,5,UM
jabref,logic,src/main/java/org/jabref/logic/auxparser/DefaultAuxParser.java,UM,UM,10.14,UM,0,UM
jabref,logic,src/main/java/org/jabref/logic/util/io/FileFinder.java,UM,UM,3.32,UM,5,UM
jabref,logic,src/main/java/org/jabref/logic/cleanup/CleanupJob.java,UM,UM,2.6,UM,5,UM
jabref,logic,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationWriter.java,UM,UM,3.31,UM,10,UM
jabref,logic,src/main/java/org/jabref/logic/layout/format/AuthorAndsReplacer.java,UM,UM,2.55,UM,5,UM
jabref,logic,src/main/java/org/jabref/gui/fieldeditors/UrlEditorViewModel.java,DM,DM,73.01,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/integrity/BracketChecker.java,UM,UM,3.39,UM,5,UM
jabref,logic,src/main/java/org/jabref/gui/fieldeditors/PersonsEditor.java,DM,DM,99.76,DM,95,DM
jabref,logic,src/main/java/org/jabref/model/study/FetchResult.java,DM,DM,93.51,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/layout/format/AuthorFirstAbbrLastOxfordCommas.java,UM,UM,2.59,UM,20,UM
jabref,logic,src/main/java/org/jabref/logic/bibtex/FieldPreferences.java,UM,UM,9.63,DM,80,DM
jabref,logic,src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveBracesFormatter.java,UM,UM,2.53,UM,15,UM
jabref,logic,src/main/java/org/jabref/gui/icon/JabRefIconView.java,DM,DM,67.76,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/util/CoarseChangeFilter.java,UM,UM,5.91,UM,20,UM
jabref,logic,src/main/java/org/jabref/logic/shared/DatabaseLocation.java,UM,UM,3.6,UM,10,UM
jabref,logic,src/main/java/org/jabref/model/pdf/FileAnnotation.java,DM,DM,79.63,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/entry/EntryTab.java,DM,DM,91.63,DM,60,DM
jabref,logic,src/main/java/org/jabref/gui/exporter/SaveAllAction.java,DM,DM,63.95,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/exporter/EmbeddedBibFilePdfExporter.java,UM,UM,7.57,UM,15,UM
jabref,logic,src/main/java/org/jabref/model/entry/types/EntryTypeFactory.java,DM,DM,85.47,DM,95,DM
jabref,logic,src/main/java/org/jabref/logic/formatter/bibtexfields/NormalizeDateFormatter.java,UM,UM,3.78,UM,10,UM
jabref,logic,src/main/java/org/jabref/model/entry/field/UnknownField.java,DM,DM,89.11,DM,90,DM
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldValueCell.java,DM,DM,61.19,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/formatter/bibtexfields/HtmlToLatexFormatter.java,UM,UM,23.56,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/help/HelpAction.java,DM,DM,64,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/preferences/entryeditortabs/CustomEditorFieldsTabViewModel.java,DM,DM,104.78,DM,60,DM
jabref,logic,src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanups.java,UM,UM,10.44,UM,35,UM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/ComplexSearchQuery.java,UM,UM,17.34,UM,10,UM
jabref,logic,src/main/java/org/jabref/logic/pdf/AnnotationImporter.java,UM,UM,3.34,UM,10,UM
jabref,logic,src/main/java/org/jabref/gui/DragAndDropDataFormats.java,DM,DM,102.68,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/openoffice/style/OOFormatBibliography.java,UM,UM,10.14,UM,20,UM
jabref,logic,src/main/java/org/jabref/logic/remote/server/RemoteMessageHandler.java,UM,UM,2.6,DM,90,UM
jabref,logic,src/main/java/org/jabref/model/openoffice/uno/UnoTextDocument.java,DM,DM,84.68,UM,25,DM
jabref,logic,src/main/java/org/jabref/gui/openoffice/DetectOpenOfficeInstallation.java,DM,DM,67.5,DM,90,DM
jabref,logic,src/main/java/org/jabref/logic/l10n/LocalizationKey.java,UM,UM,2.56,UM,10,UM
jabref,logic,src/main/java/org/jabref/model/entry/field/BibField.java,DM,DM,90.17,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/externalfiles/ImportHandler.java,DM,DM,69.61,DM,95,DM
jabref,logic,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadStringProperty.java,DM,DM,71.6,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/formatter/Formatters.java,UM,UM,33.91,UM,20,UM
jabref,logic,src/main/java/org/jabref/gui/shared/SharedDatabaseLoginDialogViewModel.java,DM,DM,67.17,DM,100,DM
jabref,logic,src/main/java/org/jabref/gui/theme/StyleSheet.java,DM,DM,69.1,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/DoiFetcher.java,UM,DM,85.97,UM,5,UM
jabref,logic,src/main/java/org/jabref/logic/exporter/BibWriter.java,UM,UM,2.56,UM,20,UM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/GrobidCitationFetcher.java,UM,UM,2.5,UM,10,UM
jabref,logic,src/main/java/org/jabref/logic/importer/Parser.java,UM,UM,3.58,UM,20,UM
jabref,logic,src/main/java/org/jabref/gui/documentviewer/PageDimension.java,DM,DM,62.95,DM,100,DM
jabref,logic,src/main/java/org/jabref/logic/importer/OutputPrinter.java,UM,UM,2.59,DM,70,UM
jabref,logic,src/main/java/org/jabref/logic/importer/fileformat/MsBibImporter.java,UM,UM,2.49,UM,5,UM
jabref,logic,src/main/java/org/jabref/gui/specialfields/SpecialFieldMenuItemFactory.java,DM,DM,69.31,DM,90,DM
jabref,logic,src/main/java/org/jabref/model/openoffice/uno/UnoScreenRefresh.java,DM,DM,93,DM,80,DM
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/transformers/ZbMathQueryTransformer.java,UM,UM,3.19,UM,0,UM
jabref,logic,src/main/java/org/jabref/logic/util/BackupFileType.java,UM,UM,2.58,UM,0,UM
jabref,logic,src/main/java/org/jabref/logic/net/ssl/SSLCertificate.java,UM,UM,3.09,UM,0,UM
