Project,Module,File,ground truth,BM25,BM25 Score,LLM-S,LLM-S Score,IP-RAG-A
jabref,logic,src/main/java/org/jabref/logic/remote/RemotePreferences.java,None,None,2.56,preferences,80,preferences
jabref,logic,src/main/java/org/jabref/gui/preferences/file/FileTab.java,gui,preferences,92.33,preferences,100,gui
jabref,logic,src/main/java/org/jabref/logic/layout/format/Replace.java,None,None,11.2,None,15,None
jabref,logic,src/main/java/org/jabref/gui/linkedfile/LinkedFilesEditDialogViewModel.java,gui,gui,66.37,gui,95,gui
jabref,logic,src/main/java/org/jabref/model/entry/Keyword.java,model,model,82.99,model,100,model
jabref,logic,src/main/java/org/jabref/logic/formatter/bibtexfields/CleanupUrlFormatter.java,None,None,2.52,None,20,None
jabref,logic,src/main/java/org/jabref/model/groups/TexGroup.java,model,model,78.93,model,95,model
jabref,logic,src/main/java/org/jabref/logic/layout/format/CompositeFormat.java,None,None,3.5,None,15,None
jabref,logic,src/main/java/org/jabref/logic/layout/format/RemoveBracketsAddComma.java,None,None,2.58,None,30,None
jabref,logic,src/main/java/org/jabref/gui/util/FileNodeViewModel.java,gui,gui,61.7,gui,95,gui
jabref,logic,src/main/java/org/jabref/gui/maintable/CellFactory.java,gui,gui,72.02,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/journals/JournalAbbreviationPreferences.java,None,None,10.1,preferences,70,preferences
jabref,logic,src/main/java/org/jabref/logic/citationkeypattern/GlobalCitationKeyPattern.java,None,None,2.58,preferences,90,None
jabref,logic,src/main/java/org/jabref/logic/integrity/MonthChecker.java,None,None,9.63,None,20,None
jabref,logic,src/main/java/org/jabref/model/openoffice/uno/UnoNameAccess.java,model,model,92.8,None,30,model
jabref,logic,src/main/java/org/jabref/logic/layout/format/CreateDocBook5Authors.java,None,None,2.57,None,5,None
jabref,logic,src/main/java/org/jabref/logic/layout/LayoutHelper.java,None,preferences,92.73,None,10,None
jabref,logic,src/main/java/org/jabref/logic/msbib/MSBibDatabase.java,None,None,28.05,None,20,None
jabref,logic,src/main/java/org/jabref/model/openoffice/style/ComparableCitation.java,model,model,94.22,model,90,model
jabref,logic,src/main/java/org/jabref/gui/collab/entrychange/PreviewWithSourceTab.java,gui,gui,61.96,gui,90,gui
jabref,logic,src/main/java/org/jabref/gui/openoffice/ManageCitationsDialogView.java,gui,gui,59.69,gui,100,gui
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/MedlineFetcher.java,None,None,9.7,None,5,None
jabref,logic,src/main/java/org/jabref/gui/linkedfile/AttachFileAction.java,gui,gui,68.71,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/auximport/FromAuxDialog.java,gui,preferences,88.37,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/undo/AbstractUndoableJabRefEdit.java,gui,gui,64.66,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/transformers/BiodiversityLibraryTransformer.java,None,None,2.57,None,0,None
jabref,logic,src/main/java/org/jabref/gui/collab/stringdelete/BibTexStringDelete.java,gui,gui,62.95,gui,90,gui
jabref,logic,src/main/java/org/jabref/logic/exporter/XmpPdfExporter.java,None,None,4.13,None,20,None
jabref,logic,src/main/java/org/jabref/gui/mergeentries/MergeResult.java,gui,gui,65.18,gui,85,None
jabref,logic,src/main/java/org/jabref/gui/edit/automaticfiededitor/editfieldcontent/EditFieldContentTabView.java,gui,gui,60.28,gui,95,gui
jabref,logic,src/main/java/org/jabref/gui/search/rules/describer/GrammarBasedSearchRuleDescriber.java,gui,gui,56.79,gui,95,gui
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/CopyFieldValueCommand.java,gui,cli,67.2,gui,95,gui
jabref,logic,src/main/java/org/jabref/gui/push/PushToWinEdt.java,gui,gui,65.1,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/openoffice/OOBibBase.java,gui,gui,60.56,gui,95,None
jabref,logic,src/main/java/org/jabref/logic/bibtex/comparator/PreambleDiff.java,None,None,3.72,None,20,None
jabref,logic,src/main/java/org/jabref/preferences/SearchPreferences.java,preferences,preferences,87.72,preferences,90,preferences
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMergerFactory.java,gui,gui,62.95,gui,99,gui
jabref,logic,src/main/java/org/jabref/logic/crawler/StudyYamlParser.java,None,None,3.26,None,10,None
jabref,logic,src/main/java/org/jabref/gui/preferences/preview/PreviewTab.java,gui,preferences,68.12,gui,70,gui
jabref,logic,src/main/java/org/jabref/model/openoffice/uno/UnoStyle.java,model,model,84.57,model,70,model
jabref,logic,src/main/java/org/jabref/logic/layout/format/GetOpenOfficeType.java,None,None,2.8,None,10,None
jabref,logic,src/main/java/org/jabref/gui/documentviewer/DocumentViewModel.java,gui,gui,73.7,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/integrity/BooktitleChecker.java,None,None,2.57,None,5,None
jabref,logic,src/main/java/org/jabref/gui/preferences/network/CustomCertificateViewModel.java,gui,preferences,90.27,gui,80,gui
jabref,logic,src/main/java/org/jabref/model/search/matchers/AndMatcher.java,model,model,93.4,model,95,model
jabref,logic,src/main/java/org/jabref/gui/edit/automaticfiededitor/LastAutomaticFieldEditorEdit.java,gui,gui,63.7,gui,100,gui
jabref,logic,src/main/java/org/jabref/model/util/DummyFileUpdateMonitor.java,model,model,93.88,model,95,model
jabref,logic,src/main/java/org/jabref/logic/importer/fileformat/ModsImporter.java,None,None,21.35,None,5,None
jabref,logic,src/main/java/org/jabref/gui/search/GlobalSearchResultDialog.java,gui,model,83,gui,100,gui
jabref,logic,src/main/java/org/jabref/logic/importer/fileformat/MedlineImporter.java,None,None,8.36,None,0,None
jabref,logic,src/main/java/org/jabref/logic/util/io/CitationKeyBasedFileFinder.java,None,None,7.94,None,10,None
jabref,logic,src/main/java/org/jabref/model/entry/types/BibtexEntryTypeDefinitions.java,model,model,69.58,model,100,model
jabref,logic,src/main/java/org/jabref/logic/importer/IdFetcher.java,None,None,2.59,None,0,None
jabref,logic,src/main/java/org/jabref/preferences/ExternalApplicationsPreferences.java,preferences,preferences,92.25,preferences,99,preferences
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FileMerger.java,gui,gui,63.32,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldNameCell.java,gui,gui,64.65,gui,100,gui
jabref,logic,src/main/java/org/jabref/logic/remote/RemoteMessage.java,None,None,2.6,cli,70,None
jabref,logic,src/main/java/org/jabref/gui/fieldeditors/LinkedFilesEditorViewModel.java,gui,preferences,105.68,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/undo/NamedCompound.java,gui,gui,62.95,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/OpenExternalLinkAction.java,gui,gui,73.72,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/preferences/nameformatter/NameFormatterTabViewModel.java,gui,preferences,100.35,preferences,70,preferences
jabref,logic,src/main/java/org/jabref/logic/layout/AbstractParamLayoutFormatter.java,None,None,2.53,None,20,None
jabref,logic,src/main/java/org/jabref/gui/groups/GroupViewMode.java,gui,gui,65.46,gui,95,gui
jabref,logic,src/main/java/org/jabref/gui/preferences/entry/EntryTabViewModel.java,gui,preferences,93.04,preferences,70,preferences
jabref,logic,src/main/java/org/jabref/logic/util/strings/UnicodeLigaturesMap.java,None,None,19.84,None,10,None
jabref,logic,src/main/java/org/jabref/logic/importer/util/ShortDOIService.java,None,None,22.6,None,10,None
jabref,logic,src/main/java/org/jabref/preferences/BibEntryPreferences.java,preferences,preferences,100.22,preferences,95,preferences
jabref,logic,src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlap.java,model,model,93,model,95,model
jabref,logic,src/main/java/org/jabref/gui/entryeditor/OtherFieldsTab.java,gui,preferences,96.34,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/protectedterms/ProtectedTermsPreferences.java,None,None,2.54,preferences,85,preferences
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ShowDiffConfig.java,gui,gui,65.18,gui,100,gui
jabref,logic,src/main/java/org/jabref/logic/openoffice/style/OOBibStyle.java,None,None,38.49,None,30,None
jabref,logic,src/main/java/org/jabref/gui/fieldeditors/JournalEditorViewModel.java,gui,gui,74,gui,95,gui
jabref,logic,src/main/java/org/jabref/gui/preferences/importexport/ImportExportTab.java,gui,preferences,83.86,gui,100,preferences
jabref,logic,src/main/java/org/jabref/logic/integrity/TitleChecker.java,None,None,3.54,None,10,None
jabref,logic,src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanup.java,None,None,2.47,None,10,None
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/ZbMATH.java,None,preferences,92.99,None,0,None
jabref,logic,src/main/java/org/jabref/logic/msbib/MSBibConverter.java,None,None,5.31,None,20,None
jabref,logic,src/main/java/org/jabref/gui/entryeditor/FieldsEditorTab.java,gui,preferences,100.07,gui,100,gui
jabref,logic,src/main/java/org/jabref/logic/util/io/AutoLinkPreferences.java,None,None,2.52,preferences,95,None
jabref,logic,src/main/java/org/jabref/logic/layout/format/RisKeywords.java,None,None,2.56,None,0,None
jabref,logic,src/main/java/org/jabref/gui/preferences/citationkeypattern/CitationKeyPatternTabViewModel.java,gui,preferences,84.92,preferences,55,preferences
jabref,logic,src/main/java/org/jabref/gui/util/comparator/NumericFieldComparator.java,gui,gui,62.23,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/help/AboutDialogView.java,gui,gui,61.88,gui,100,gui
jabref,logic,src/main/java/org/jabref/logic/importer/fileformat/OvidImporter.java,None,None,14.34,None,10,None
jabref,logic,src/main/java/org/jabref/gui/bibtexextractor/ExtractBibtexAction.java,gui,gui,64.8,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/texparser/ParseLatexResultView.java,gui,gui,63.83,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/preferences/PreferencesDialogView.java,gui,preferences,92.77,preferences,60,gui
jabref,logic,src/main/java/org/jabref/gui/preferences/citationkeypattern/CitationKeyPatternTab.java,gui,preferences,88.37,preferences,85,gui
jabref,logic,src/main/java/org/jabref/logic/layout/LayoutFormatterBasedFormatter.java,None,None,2.57,None,10,None
jabref,logic,src/main/java/org/jabref/gui/groups/GroupDialogViewModel.java,gui,gui,59.58,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/autocompleter/SuggestionProviders.java,gui,gui,63.02,gui,90,gui
jabref,logic,src/main/java/org/jabref/gui/util/DefaultFileUpdateMonitor.java,gui,gui,68.66,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/layout/ParamLayoutFormatter.java,None,None,2.6,None,15,None
jabref,logic,src/main/java/org/jabref/logic/importer/QueryParser.java,None,None,2.56,None,15,None
jabref,logic,src/main/java/org/jabref/logic/integrity/UrlChecker.java,None,None,2.58,None,15,None
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/transformers/DBLPQueryTransformer.java,None,None,2.56,None,0,None
jabref,logic,src/main/java/org/jabref/gui/citationkeypattern/GenerateCitationKeyAction.java,gui,gui,58.47,gui,90,gui
jabref,logic,src/main/java/org/jabref/gui/edit/ManageKeywordsDisplayType.java,gui,gui,65.46,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/cleanup/CleanupAction.java,gui,preferences,107.8,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/bibtex/FileFieldWriter.java,None,None,2.53,None,0,None
jabref,logic,src/main/java/org/jabref/logic/layout/format/FirstPage.java,None,None,2.58,None,20,None
jabref,logic,src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeAmpersandsFormatter.java,None,None,3.9,None,10,None
jabref,logic,src/main/java/org/jabref/logic/texparser/TexBibEntriesResolver.java,None,None,10.77,None,20,None
jabref,logic,src/main/java/org/jabref/model/pdf/search/SearchFieldConstants.java,model,model,93.58,model,90,model
jabref,logic,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/sidebuttons/ToggleMergeUnmergeButton.java,gui,gui,70.12,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbrCommas.java,None,None,2.59,None,10,None
jabref,logic,src/main/java/org/jabref/gui/collab/groupchange/GroupChange.java,gui,gui,61.22,gui,80,gui
jabref,logic,src/main/java/org/jabref/model/search/rules/ContainsBasedSearchRule.java,model,model,87.11,model,95,model
jabref,logic,src/main/java/org/jabref/logic/importer/fetcher/transformers/DefaultLuceneQueryTransformer.java,None,None,2.56,None,5,None
jabref,logic,src/main/java/org/jabref/gui/libraryproperties/saving/SavingPropertiesViewModel.java,gui,gui,58.83,gui,90,gui
jabref,logic,src/main/java/org/jabref/gui/importer/fetcher/WebSearchPaneView.java,gui,preferences,100.33,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/entryeditor/PreviewSwitchAction.java,gui,gui,63.9,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/theme/Theme.java,gui,gui,61.76,gui,90,gui
jabref,logic,src/main/java/org/jabref/gui/preferences/customexporter/CustomExporterTab.java,gui,preferences,93.04,preferences,90,preferences
jabref,logic,src/main/java/org/jabref/logic/net/URLDownload.java,None,None,20.39,None,30,None
jabref,logic,src/main/java/org/jabref/logic/cleanup/DoiCleanup.java,None,None,21.17,None,20,None
jabref,logic,src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesAction.java,gui,gui,72.76,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/importer/actions/OpenDatabaseAction.java,gui,gui,60.41,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/fieldeditors/identifier/ISBNIdentifierEditorViewModel.java,gui,preferences,102.27,gui,93,gui
jabref,logic,src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapWithin.java,model,model,80.93,model,80,model
jabref,logic,src/main/java/org/jabref/gui/maintable/OpenExternalFileAction.java,gui,gui,61.98,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/bibtex/comparator/BibDatabaseDiff.java,None,None,36.28,None,20,None
jabref,logic,src/main/java/org/jabref/logic/importer/ParserResult.java,None,None,6.45,None,10,None
jabref,logic,src/main/java/org/jabref/gui/edit/automaticfiededitor/MoveFieldValueAction.java,gui,gui,61.55,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/collab/stringadd/BibTexStringAddDetailsView.java,gui,gui,64.78,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/pdf/search/retrieval/PdfSearcher.java,None,None,3.5,None,15,None
jabref,logic,src/main/java/org/jabref/gui/logging/ApplicationInsightsLogEvent.java,gui,gui,59.41,gui,90,gui
jabref,logic,src/main/java/org/jabref/logic/cleanup/TimeStampToModificationDate.java,None,None,11.88,None,10,None
jabref,logic,src/main/java/org/jabref/gui/exporter/WriteMetadataToPdfAction.java,gui,gui,61.03,gui,85,gui
jabref,logic,src/main/java/org/jabref/gui/preferences/customimporter/CustomImporterTab.java,gui,preferences,93.2,preferences,100,preferences
jabref,logic,src/main/java/org/jabref/gui/util/DialogWindowState.java,gui,gui,64.45,gui,90,gui
jabref,logic,src/main/java/org/jabref/gui/externalfiles/DateRange.java,gui,gui,64.57,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/importer/fileformat/mods/RecordInfo.java,None,None,30.36,model,80,None
jabref,logic,src/main/java/org/jabref/logic/cleanup/ISSNCleanup.java,None,None,11,None,20,None
jabref,logic,src/main/java/org/jabref/logic/shared/listener/OracleNotificationListener.java,None,None,5.14,model,80,None
jabref,logic,src/main/java/org/jabref/logic/importer/ImporterPreferences.java,None,None,10.08,None,30,preferences
jabref,logic,src/main/java/org/jabref/logic/layout/format/WrapFileLinks.java,None,None,11,None,0,None
jabref,logic,src/main/java/org/jabref/logic/shared/OracleProcessor.java,None,None,32.76,None,10,None
jabref,logic,src/main/java/org/jabref/model/search/GroupSearchQuery.java,model,model,88.77,model,90,model
jabref,logic,src/main/java/org/jabref/logic/util/WebViewStore.java,None,None,9.09,gui,90,None
jabref,logic,src/main/java/org/jabref/model/groups/KeywordGroup.java,model,model,88.77,model,95,model
jabref,logic,src/main/java/org/jabref/logic/exporter/TemplateExporter.java,None,None,4.96,None,20,None
jabref,logic,src/main/java/org/jabref/gui/undo/UndoableKeyChange.java,gui,gui,62.95,gui,90,gui
jabref,logic,src/main/java/org/jabref/gui/actions/JabRefAction.java,gui,gui,59.41,gui,100,gui
jabref,logic,src/main/java/org/jabref/gui/theme/ThemeManager.java,gui,gui,62.14,gui,100,gui
jabref,logic,src/main/java/org/jabref/logic/integrity/CitationKeyDuplicationChecker.java,None,None,9.44,None,20,None
jabref,logic,src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java,gui,preferences,102.19,gui,95,gui
jabref,logic,src/main/java/org/jabref/gui/preferences/general/GeneralTab.java,gui,preferences,90.94,preferences,100,gui
jabref,logic,src/main/java/org/jabref/gui/logging/ApplicationInsightsWriter.java,gui,gui,62.27,gui,95,gui
jabref,logic,src/main/java/org/jabref/logic/importer/PagedSearchBasedParserFetcher.java,None,None,2.5,None,0,None
jabref,logic,src/main/java/org/jabref/logic/formatter/minifier/MinifyNameListFormatter.java,None,None,23.7,None,10,None
jabref,logic,src/main/java/org/jabref/model/entry/Date.java,model,model,71.52,model,95,model
jabref,logic,src/main/java/org/jabref/logic/layout/format/DocBookVersion.java,None,None,2.6,None,0,None
jabref,logic,src/main/java/org/jabref/logic/pdf/PdfAnnotationImporter.java,None,None,10.01,None,5,None
jabref,logic,src/main/java/org/jabref/gui/help/AboutDialogViewModel.java,gui,gui,68.47,gui,100,gui
jabref,logic,src/main/java/org/jabref/logic/util/strings/StringSimilarity.java,None,None,2.58,None,10,None
jabref,logic,src/main/java/org/jabref/gui/sidepane/GroupsSidePaneComponent.java,gui,gui,63.49,gui,95,gui
jabref,logic,src/main/java/org/jabref/gui/entryeditor/EntryEditor.java,gui,gui,59.87,gui,95,gui
